Level 17 Age-Composition Residual Diagnostics
=============================================

Interpretation
--------------
Residuals are observed minus predicted age-composition proportions after
propagating the fitted initial numbers and recruitment deviations. Large
fleet/year/age patterns indicate where the age-composition likelihood is
driving compensation through recruitment, initial numbers, or selectivity.

Rows
----
year,fleet,age,observed,predicted,residual,abs_residual
2016,purse_seine,1,0.18432915,0.491882245657495,-0.307553095657495,0.307553095657495
2016,purse_seine,2,0.41825213,0.283683944038434,0.134568185961566,0.134568185961566
2016,purse_seine,3,0.31337878,0.143521406446689,0.169857373553311,0.169857373553311
2016,purse_seine,4,0.0775333,0.0589937917668456,0.0185395082331544,0.0185395082331544
2016,purse_seine,5,0.00633424,0.0165136053186191,-0.0101793653186191,0.0101793653186191
2016,purse_seine,6,0.00017088,0.00400497661837702,-0.00383409661837702,0.00383409661837702
2016,purse_seine,7,1.52e-06,0.000973544108743138,-0.000972024108743138,0.000972024108743138
2016,purse_seine,8,0,0.000285044637569249,-0.000285044637569249,0.000285044637569249
2016,purse_seine,9,0,8.29528299027882e-05,-8.29528299027882e-05,8.29528299027882e-05
2016,purse_seine,10,0,5.84885773252505e-05,-5.84885773252505e-05,5.84885773252505e-05
2017,longline,1,1e-08,4.44649793901119e-06,-4.43649793901119e-06,4.43649793901119e-06
2017,longline,2,1.2e-06,3.72271264768301e-05,-3.60271264768301e-05,3.60271264768301e-05
2017,longline,3,7.655e-05,0.000308983490231966,-0.000232433490231966,0.000232433490231966
2017,longline,4,0.00213335,0.00270931567235452,-0.000575965672354521,0.000575965672354521
2017,longline,5,0.02601777,0.0247768483726051,0.0012409216273949,0.0012409216273949
2017,longline,6,0.13885371,0.166614984240577,-0.0277612742405766,0.0277612742405766
2017,longline,7,0.32428274,0.305456759361326,0.0188259806386737,0.0188259806386737
2017,longline,8,0.33141268,0.207504325847539,0.123908354152461,0.123908354152461
2017,longline,9,0.14821541,0.121706232192091,0.0265091778079091,0.0265091778079091
2017,longline,10,0.02900658,0.17088087719886,-0.14187429719886,0.14187429719886
2017,purse_seine,1,0.1836291,0.4940536045531,-0.3104245045531,0.3104245045531
2017,purse_seine,2,0.4178804,0.287385293934459,0.130495106065541,0.130495106065541
2017,purse_seine,3,0.31401455,0.140882411043755,0.173132138956246,0.173132138956246
2017,purse_seine,4,0.07791747,0.0556313761702899,0.0222860938297101,0.0222860938297101
2017,purse_seine,5,0.00638421,0.0164655327067232,-0.0100813227067232,0.0100813227067232
2017,purse_seine,6,0.00017273,0.00414972292615056,-0.00397699292615056,0.00397699292615056
2017,purse_seine,7,1.54e-06,0.000997967184844015,-0.000996427184844015,0.000996427184844015
2017,purse_seine,8,0,0.000290709120493763,-0.000290709120493763,0.000290709120493763
2017,purse_seine,9,0,8.42705518321941e-05,-8.42705518321941e-05,8.42705518321941e-05
2017,purse_seine,10,0,5.91118083526054e-05,-5.91118083526054e-05,5.91118083526054e-05
2018,longline,1,9.9999999e-09,4.38966089568208e-06,-4.37966089578208e-06,4.37966089578208e-06
2018,longline,2,1.1599999884e-06,3.66974170411166e-05,-3.55374170527166e-05,3.55374170527166e-05
2018,longline,3,7.43199992568e-05,0.000307204884431853,-0.000232884885175052,0.000232884885175052
2018,longline,4,0.002084899979151,0.00261013374000882,-0.000525233760857822,0.000525233760857822
2018,longline,5,0.025593299744067,0.0229309798675901,0.00266231987647693,0.00266231987647693
2018,longline,6,0.137482448625176,0.163046319301514,-0.0255638706763388,0.0255638706763388
2018,longline,7,0.32318203676818,0.310621786155284,0.012560250612896,0.012560250612896
2018,longline,8,0.332449806675502,0.208761707517403,0.123688099158099,0.123688099158099
2018,longline,9,0.149652478503475,0.121820858900421,0.0278316196030538,0.0278316196030538
2018,longline,10,0.0294795397052046,0.16985992255541,-0.140380382850205,0.140380382850205
2018,purse_seine,1,0.182930501829305,0.494939343945603,-0.312008842116298,0.312008842116298
2018,purse_seine,2,0.417506244175062,0.287478620885235,0.130027623289827,0.130027623289827
2018,purse_seine,3,0.314649533146495,0.142139455320412,0.172510077826084,0.172510077826084
2018,purse_seine,4,0.0783030207830302,0.0543861084308517,0.0239169123521785,0.0239169123521785
2018,purse_seine,5,0.0064345400643454,0.0154638406356711,-0.00902930057132572,0.00902930057132572
2018,purse_seine,6,0.000174600001746,0.00412079559398433,-0.00394619559223833,0.00394619559223833
2018,purse_seine,7,1.5600000156e-06,0.00102982507759851,-0.00102826507758291,0.00102826507758291
2018,purse_seine,8,0,0.000296788707327826,-0.000296788707327826,0.000296788707327826
2018,purse_seine,9,0,8.55952583023673e-05,-8.55952583023673e-05,8.55952583023673e-05
2018,purse_seine,10,0,5.96261450141279e-05,-5.96261450141279e-05,5.96261450141279e-05
2019,longline,1,1e-08,4.33112229719448e-06,-4.32112229719448e-06,4.32112229719448e-06
2019,longline,2,1.12e-06,3.68143196834385e-05,-3.56943196834385e-05,3.56943196834385e-05
2019,longline,3,7.216e-05,0.000307731890155167,-0.000235571890155167,0.000235571890155167
2019,longline,4,0.00203744,0.00263708426740674,-0.000599644267406741,0.000599644267406741
2019,longline,5,0.02517449,0.0224488537018121,0.0027256362981879,0.0027256362981879
2019,longline,6,0.1361179,0.153340174962806,-0.0172222749628059,0.0172222749628059
2019,longline,7,0.32206888,0.30888531442995,0.0131835655700498,0.0131835655700498
2019,longline,8,0.33347342,0.215725467283631,0.117747952716369,0.117747952716369
2019,longline,9,0.15109588,0.124541401297497,0.0265544787025025,0.0265544787025025
2019,longline,10,0.0299587,0.172072826724761,-0.142114126724761,0.142114126724761
2019,purse_seine,1,0.18223336,0.491011488599972,-0.308778128599972,0.308778128599972
2019,purse_seine,2,0.41712967,0.289972648394453,0.127157021605547,0.127157021605547
2019,purse_seine,3,0.31528372,0.143162487299358,0.172121232700642,0.172121232700642
2019,purse_seine,4,0.07868996,0.0552483652098146,0.0234415947901854,0.0234415947901854
2019,purse_seine,5,0.00648521,0.0152215585472848,-0.00873634854728482,0.00873634854728482
2019,purse_seine,6,0.00017649,0.00389669333039826,-0.00372020333039826,0.00372020333039826
2019,purse_seine,7,1.59e-06,0.00102967225785778,-0.00102808225785778,0.00102808225785778
2019,purse_seine,8,0,0.000308367181031942,-0.000308367181031942,0.000308367181031942
2019,purse_seine,9,0,8.79856806537699e-05,-8.79856806537699e-05,8.79856806537699e-05
2019,purse_seine,10,0,6.07334991755907e-05,-6.07334991755907e-05,6.07334991755907e-05
2020,longline,1,1e-08,4.40222134237401e-06,-4.39222134237401e-06,4.39222134237401e-06
2020,longline,2,1.08e-06,3.68958603648116e-05,-3.58158603648116e-05,3.58158603648116e-05
2020,longline,3,7.005e-05,0.000313577702608392,-0.000243527702608392,0.000243527702608392
2020,longline,4,0.00199097,0.00268324163031753,-0.000692271630317533,0.000692271630317533
2020,longline,5,0.02476129,0.0230381077186545,0.00172318228134546,0.00172318228134546
2020,longline,6,0.13476012,0.152482112050225,-0.0177219920502252,0.0177219920502252
2020,longline,7,0.32094343,0.29507580712008,0.0258676228799198,0.0258676228799198
2020,longline,8,0.33448338,0.217900463591491,0.116582916408509,0.116582916408509
2020,longline,9,0.15254555,0.130724115992682,0.0218214340073179,0.0218214340073179
2020,longline,10,0.03044412,0.177741276112234,-0.147297156112234,0.147297156112234
2020,purse_seine,1,0.18153768,0.492798328276752,-0.311260648276752,0.311260648276752
2020,purse_seine,2,0.41675068,0.286961769702432,0.129788910297568,0.129788910297568
2020,purse_seine,3,0.3159171,0.144048270705221,0.171868829294779,0.171868829294779
2020,purse_seine,4,0.07907828,0.0555087377289316,0.0235695422710684,0.0235695422710684
2020,purse_seine,5,0.00653625,0.015424741748298,-0.00888849174829798,0.00888849174829798
2020,purse_seine,6,0.0001784,0.00382617929016376,-0.00364777929016376,0.00364777929016376
2020,purse_seine,7,1.61e-06,0.000971273408768171,-0.000969663408768171,0.000969663408768171
2020,purse_seine,8,0,0.000307560834531709,-0.000307560834531709,0.000307560834531709
2020,purse_seine,9,0,9.11927070531314e-05,-9.11927070531314e-05,9.11927070531314e-05
2020,purse_seine,10,0,6.19455978480311e-05,-6.19455978480311e-05,6.19455978480311e-05

Fleet summary
-------------
fleet,mean_abs_residual,max_abs_residual,n
longline,0.0306200664358338,0.158023075207367,200
purse_seine,0.0639643565308241,0.318161516118985,200

Worst years
-----------
year,mean_abs_residual,max_abs_residual,n
2001,0.040133081387504,0.285069907452535,20
2002,0.0402779464398884,0.293943303494075,20
2003,0.0437546454539666,0.300440646083263,20
2004,0.0458236522938691,0.303079118613026,20
2005,0.0463705172094726,0.304222334276311,20
2006,0.0462454978406138,0.305238187549047,20
2007,0.0473036599881124,0.306372231477771,20
2008,0.0484433003000005,0.307726624469911,20
2009,0.0491150512256559,0.30943348437563,20
2010,0.0491646213240824,0.311522295065892,20
2011,0.0493307868966937,0.314053950285712,20
2012,0.0497309890408133,0.318161516118985,20
2013,0.0490385655663557,0.310626060087301,20
2014,0.0475084382409262,0.293764406664125,20
2015,0.0480170144425595,0.297080644356331,20
2016,0.0492116024540104,0.307553095657495,20
2017,0.0496397773077936,0.3104245045531,20
2018,0.0493196902718615,0.312008842116298,20
2019,0.0482931482383483,0.308778128599972,20
2020,0.0491222437440507,0.311260648276752,20
