Level 22 Age-Composition Residual Diagnostics
=============================================

Interpretation
--------------
Residuals are observed minus predicted age-composition proportions after
propagating the fitted initial numbers and recruitment deviations. Large
fleet/year/age patterns indicate where the age-composition likelihood is
driving compensation through recruitment, initial numbers, or selectivity.

Rows
----
year,fleet,age,observed,predicted,residual,abs_residual
2016,purse_seine,2,0.41825213,0.283628771755558,0.134623358244442,0.134623358244442
2016,purse_seine,3,0.31337878,0.148052110909638,0.165326669090362,0.165326669090362
2016,purse_seine,4,0.0775333,0.0615384131206531,0.0159948868793469,0.0159948868793469
2016,purse_seine,5,0.00633424,0.0172135364526054,-0.0108792964526054,0.0108792964526054
2016,purse_seine,6,0.00017088,0.00414827614511294,-0.00397739614511294,0.00397739614511294
2016,purse_seine,7,1.52e-06,0.00100805085161191,-0.00100653085161191,0.00100653085161191
2016,purse_seine,8,0,0.000298286384100396,-0.000298286384100396,0.000298286384100396
2016,purse_seine,9,0,8.79140432563893e-05,-8.79140432563893e-05,8.79140432563893e-05
2016,purse_seine,10,0,6.38021015980878e-05,-6.38021015980878e-05,6.38021015980878e-05
2017,longline,1,1e-08,4.12239752983557e-06,-4.11239752983557e-06,4.11239752983557e-06
2017,longline,2,1.2e-06,3.5076997150137e-05,-3.3876997150137e-05,3.3876997150137e-05
2017,longline,3,7.655e-05,0.000297009598526772,-0.000220459598526772,0.000220459598526772
2017,longline,4,0.00213335,0.00265860310094002,-0.000525253100940018,0.000525253100940018
2017,longline,5,0.02601777,0.0245862848156118,0.00143148518438821,0.00143148518438821
2017,longline,6,0.13885371,0.165244566765641,-0.0263908567656406,0.0263908567656406
2017,longline,7,0.32428274,0.301643526733627,0.0226392132663735,0.0226392132663735
2017,longline,8,0.33141268,0.206142666066687,0.125270013933313,0.125270013933313
2017,longline,9,0.14821541,0.12238372787904,0.0258316821209601,0.0258316821209601
2017,longline,10,0.02900658,0.177004415645247,-0.147997835645247,0.147997835645247
2017,purse_seine,1,0.1836291,0.488531115733117,-0.304902015733117,0.304902015733117
2017,purse_seine,2,0.4178804,0.287679261522396,0.130201138477604,0.130201138477604
2017,purse_seine,3,0.31401455,0.143306964597646,0.170707585402354,0.170707585402354
2017,purse_seine,4,0.07791747,0.0575410844004553,0.0203763855995447,0.0203763855995447
2017,purse_seine,5,0.00638421,0.0171530757649173,-0.0107688657649173,0.0107688657649173
2017,purse_seine,6,0.00017273,0.0043040001537461,-0.0041312701537461,0.0041312701537461
2017,purse_seine,7,1.54e-06,0.00102990799418698,-0.00102836799418698,0.00102836799418698
2017,purse_seine,8,0,0.000301957210992201,-0.000301957210992201,0.000301957210992201
2017,purse_seine,9,0,8.86073108010961e-05,-8.86073108010961e-05,8.86073108010961e-05
2017,purse_seine,10,0,6.40253117418039e-05,-6.40253117418039e-05,6.40253117418039e-05
2018,longline,1,9.9999999e-09,3.83518767742127e-06,-3.82518767752127e-06,3.82518767752127e-06
2018,longline,2,1.1599999884e-06,3.48514251917286e-05,-3.36914252033286e-05,3.36914252033286e-05
2018,longline,3,7.43199992568e-05,0.000296513779672168,-0.000222193780415368,0.000222193780415368
2018,longline,4,0.002084899979151,0.00253292497068974,-0.000448024991538743,0.000448024991538743
2018,longline,5,0.025593299744067,0.022627719303584,0.00296558044048298,0.00296558044048298
2018,longline,6,0.137482448625176,0.16207469622375,-0.0245922475985743,0.0245922475985743
2018,longline,7,0.32318203676818,0.308045418530563,0.0151366182376171,0.0151366182376171
2018,longline,8,0.332449806675502,0.20730033407649,0.125149472599012,0.125149472599012
2018,longline,9,0.149652478503475,0.121941569056395,0.0277109094470798,0.0277109094470798
2018,longline,10,0.0294795397052046,0.175142137445987,-0.145662597740783,0.145662597740783
2018,purse_seine,1,0.182930501829305,0.473566333764122,-0.290635831934817,0.290635831934817
2018,purse_seine,2,0.417506244175062,0.297823201932048,0.119683042243015,0.119683042243015
2018,purse_seine,3,0.314649533146495,0.149071125869334,0.165578407277161,0.165578407277161
2018,purse_seine,4,0.0783030207830302,0.0571213810307726,0.0211816397522577,0.0211816397522577
2018,purse_seine,5,0.0064345400643454,0.0164490840007624,-0.010014543936417,0.010014543936417
2018,purse_seine,6,0.000174600001746,0.00439857644121388,-0.00422397643946788,0.00422397643946788
2018,purse_seine,7,1.5600000156e-06,0.00109590021361569,-0.00109434021360009,0.00109434021360009
2018,purse_seine,8,0,0.000316394814447996,-0.000316394814447996,0.000316394814447996
2018,purse_seine,9,0,9.19918801684166e-05,-9.19918801684166e-05,9.19918801684166e-05
2018,purse_seine,10,0,6.60100535153195e-05,-6.60100535153195e-05,6.60100535153195e-05
2019,longline,1,1e-08,2.91984243285759e-06,-2.90984243285759e-06,2.90984243285759e-06
2019,longline,2,1.12e-06,3.29559713263551e-05,-3.18359713263551e-05,3.18359713263551e-05
2019,longline,3,7.216e-05,0.000299446911144856,-0.000227286911144856,0.000227286911144856
2019,longline,4,0.00203744,0.00257023920190958,-0.000532799201909579,0.000532799201909579
2019,longline,5,0.02517449,0.0219122221841222,0.0032622678158778,0.0032622678158778
2019,longline,6,0.1361179,0.15161421174767,-0.0154963117476695,0.0154963117476695
2019,longline,7,0.32206888,0.307099849219422,0.014969030780578,0.014969030780578
2019,longline,8,0.33347342,0.21517785202374,0.11829556797626,0.11829556797626
2019,longline,9,0.15109588,0.124640939548044,0.026454940451956,0.026454940451956
2019,longline,10,0.0299587,0.176649363350188,-0.146690663350188,0.146690663350188
2019,purse_seine,1,0.18223336,0.413321475003996,-0.231088115003996,0.231088115003996
2019,purse_seine,2,0.41712967,0.322854212971371,0.0942754570286294,0.0942754570286294
2019,purse_seine,3,0.31528372,0.172584919381421,0.142698800618579,0.142698800618579
2019,purse_seine,4,0.07868996,0.0664483608753096,0.0122415991246904,0.0122415991246904
2019,purse_seine,5,0.00648521,0.0182608804963172,-0.0117756704963172,0.0117756704963172
2019,purse_seine,6,0.00017649,0.00471705777530991,-0.00454056777530991,0.00454056777530991
2019,purse_seine,7,1.59e-06,0.00125247831816462,-0.00125088831816462,0.00125088831816462
2019,purse_seine,8,0,0.000376496790782252,-0.000376496790782252,0.000376496790782252
2019,purse_seine,9,0,0.000107793552777716,-0.000107793552777716,0.000107793552777716
2019,purse_seine,10,0,7.63248345513536e-05,-7.63248345513536e-05,7.63248345513536e-05
2020,longline,1,1e-08,2.06177559469722e-06,-2.05177559469722e-06,2.05177559469722e-06
2020,longline,2,1.08e-06,2.55428264010916e-05,-2.44628264010916e-05,2.44628264010916e-05
2020,longline,3,7.005e-05,0.000288267347798769,-0.000218217347798769,0.000218217347798769
2020,longline,4,0.00199097,0.00264247289389878,-0.000651502893898784,0.000651502893898784
2020,longline,5,0.02476129,0.0226359998147244,0.00212529018527555,0.00212529018527555
2020,longline,6,0.13476012,0.1494677832528,-0.0147076632527998,0.0147076632527998
2020,longline,7,0.32094343,0.292459908845352,0.0284835211546477,0.0284835211546477
2020,longline,8,0.33448338,0.218385831228021,0.116097548771979,0.116097548771979
2020,longline,9,0.15254555,0.1317104765292,0.0208350734707999,0.0208350734707999
2020,longline,10,0.03044412,0.182381655486209,-0.151937535486209,0.151937535486209
2020,purse_seine,1,0.18153768,0.363989687718348,-0.182452007718348,0.182452007718348
2020,purse_seine,2,0.41675068,0.312076037979164,0.104674642020836,0.104674642020836
2020,purse_seine,3,0.3159171,0.207203739517539,0.108713360482461,0.108713360482461
2020,purse_seine,4,0.07907828,0.0852001580655061,-0.00612187806550615,0.00612187806550615
2020,purse_seine,5,0.00653625,0.0235263256091456,-0.0169900756091456,0.0169900756091456
2020,purse_seine,6,0.0001784,0.00579959954496376,-0.00562119954496376,0.00562119954496376
2020,purse_seine,7,1.61e-06,0.00148756545309587,-0.00148595545309587,0.00148595545309587
2020,purse_seine,8,0,0.000476548710974905,-0.000476548710974905,0.000476548710974905
2020,purse_seine,9,0,0.000142059906130817,-0.000142059906130817,0.000142059906130817
2020,purse_seine,10,0,9.82774951325029e-05,-9.82774951325029e-05,9.82774951325029e-05

Fleet summary
-------------
fleet,mean_abs_residual,max_abs_residual,n
longline,0.031160375077489,0.168177121633362,200
purse_seine,0.0603503383342461,0.311540400254462,200

Worst years
-----------
year,mean_abs_residual,max_abs_residual,n
2001,0.0378526658703545,0.263551231963482,20
2002,0.0386095399307236,0.277121459066084,20
2003,0.0427880079352684,0.288333399138708,20
2004,0.0460186963865834,0.293104249087659,20
2005,0.0465383397606792,0.294756033951805,20
2006,0.0444076486969623,0.296082017889556,20
2007,0.0453070897412311,0.297471432934013,20
2008,0.0479718467718411,0.298709212477204,20
2009,0.0489471536910325,0.300132367315865,20
2010,0.0488979392929308,0.302220216170479,20
2011,0.0490980186190563,0.305800721856343,20
2012,0.0496182900161526,0.311540400254462,20
2013,0.0488956601363846,0.304190110212305,20
2014,0.0471262825858516,0.285344569192726,20
2015,0.0473983944954371,0.286293694809098,20
2016,0.0489325328004896,0.299631688235865,20
2017,0.0496457503984537,0.304902015733117,20
2018,0.0477405669996625,0.290635831934817,20
2019,0.041219766379657,0.231088115003996,20
2020,0.0380929436086,0.182452007718348,20
